,0,1
1083,"Okay. And then the second question is just how you're dealing with the Equifax fallout. The question here is, does the breach that occurred drive any changes to how you are assessing credit requests that come in? How you are filtering for what you perceived as fraud risk? And how you're managing the book of outbound credit requests that you're looking for from a proactive perspective on your loan book?","{'neg': 0.074, 'neu': 0.794, 'pos': 0.132, 'compound': 0.5484}"
1084,"I wanted to follow up to your responses, Marianne, on no pressure on deposit pricing. I'mwondering if you could, especially in light of your deposit growth strength [audio gap] (21:00) consumer, give us a sense on how repricing trends are today in terms of the consumer wealth management versus wholesaledeposits?","{'neg': 0.078, 'neu': 0.762, 'pos': 0.16, 'compound': 0.6808}"
1085,"And my follow-up question on that is, you're one of the few firms that have been really talking aboutanticipating the impact from a Fed balance sheet reduction over the next several years. And the question I often get from investors is, obviously, in particular, retail is valuable not just for the price of it today, but on an LCR basis.How would you respond to the question, given the 6% growth in digital in the consumer bank and 12% growth in mobile, does technology help with the stickiness of the consumer deposits? Or does it potentially aid in thevelocity of switching?","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.9146}"
1086,"My question is on the consumer and the community bank, a three-part question. First, what percent ofyour customers have online bill pay? I'm trying to get back to that stickiness of the deposits?Can you give a ballpark? I don't think you've disclosed that before. Is it like to the nearest quarter","{'neg': 0.028, 'neu': 0.912, 'pos': 0.06, 'compound': 0.3899}"
1087,"Okay. And then the second part is, I mean, you're talking – the deposit beta has been lower. You gave yourcaveat. But mobile bank customers are up 12% year-over-year. Why do you still need 5,200 branches? Isn't this a good time to close branches when deposit competition isn't as tough as it might be in the future?","{'neg': 0.095, 'neu': 0.853, 'pos': 0.051, 'compound': -0.5561}"
1088,"Question first on the loan side, on the yields. So, last quarter, they held flat. And this quarter, they're up 16 basis points. I just wonder if you could help us understand, was that more just the mechanics of timing of hikes moving through your variable rates? Is it any element of pricing or any other things you could just help us understand why we saw that great, nice improvement there?","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.9399}"
1089,"And my second question, with the card build, you took the reserve for card to around 3.3%. I knowyou had talked about staying below a 3% card loss rate for this year. But I'm just wondering, as we get into next year, you kind of had a medium-term idea of 3% to 3.25%. How are you feeling about that in terms of theseasoning of the card book and loss rates?","{'neg': 0.065, 'neu': 0.91, 'pos': 0.025, 'compound': -0.431}"
1090,"Maybe, it's a little nitty-gritty, but you're definitely the person for this. Point to point, theyield curve was about the same – 10-year was about the same point to point. However, throughout the quarter,the curve was much flatter. I'm just curious if that has any dampening effect in any given quarter. And maybe the better way to ask it is, could it have a little bit more of a positive run rate as we go forward?","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9536}"
1091,"And in terms of the loan growth, I think it's completely normal to see some moderation and you're stilldoing reasonably better than the industry. I'm curious, on the main source of maybe the moderation ticking down a little bit. And then more importantly, is it too soon to ask if any of this talk on tax reform and decent economic data is having a pickup in the conversations on the loans growth side?","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.8999}"
1092,"Maybe just a quick question on the outlook on the net interest margin, should we stillexpect some grinding higher of asset yields even without rate hikes? How do we think about that trajectory,assuming we don't get any more rate hikes from here?","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7059}"
1093,"Should we still expect it to kind of track with growth and keep the reserve ratio kind of similar in cards where we are now? Or do you still anticipate some additional building?How do we think about that? And if you could size the hurricane impact, that would be great, this quarter.","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.8042}"
1094,"Marianne, I was wondering if you could discuss how you're balancing all the investments you'redoing in IT and business growth with the efficiency mindset that you guys always have. I guess one of the frameworks is, if I look at the three-year simulation you provided in February, a lot of theexpense growth seems to happen this year. We have kind of a $2 billion increase in adjusted expense. And post 2017, the expense growth looks very modest. So maybe you could just talk about – a little bit about the leverage you're using to keep expenses in check as you're doing all the investments.","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.891}"
1095,You mentioned the card revenue run rate has moved up again nicely this quarter. It seems like you might be able to get to your target by the early half of next year. Is there upside to that revenue run rate target? Are things coming in better than expected in terms of the moderation of promo rates and things like that? Or maybe you could just give a little color there.,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.8796}"
1096,"Following up on, Marianne, on the Commercial Banking business. You've had – you'veobviously – you've had very good momentum there over the last couple years, and you did talk about creditdynamics in moderation and credit growth and sort of a normalization back towards industry trends. But can you just comment a little bit more broadly about some of the initiatives you've had there from a revenue standpoint, whether it be the Middle Markets initiative, the growth in IB, international and whatnot.Your earnings growth has been obviously very, very strong in this business and it's starting to move the needle a little bit. But if you can just give us a little bit of color on the opportunity set you see there?","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.9661}"
1097,"That's great. I guess sort of a related question on the commercial banking business. It's a little bit of a follow-up as well on tax reform. Obviously, with the Congress or the administration and House Ways and Congress released a blueprint, so Congress can now start to flesh out a tax plan. And obviously, there is a lot of uncertainty to the content, the timing, heck, whether it even happens or not.But if we do see something that is sensible, however you want to define it, how quickly do you think that we could start to see that beating through into better sentiment and ultimately into better demand or increased demand for credit?","{'neg': 0.069, 'neu': 0.783, 'pos': 0.148, 'compound': 0.8625}"
1098,"Can you talk about how your – good morning. Can you just talk a bit about how you're managing the excessliquidity? You've obviously continued to build cash, the securities book has shrunk. It makes sense given theflatter yield curve, but you combine that with the still good deposit trends and the stronger loan growth andobviously a challenge as you think about protecting them going forward. So maybe just talk about the dynamics there and how you're thinking about the yield curve, how to manage that?","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.949}"
1099,"And then just a follow-up on the rate sensitivity. You mentioned before or you reiterated before your moreleverage through the short end of the curve. If you get continued increases on the short end of the curve, but the 10-year doesn't go anywhere, is that still NIM-accretive as it's been thus far?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1100,"You touched on this a little bit, but maybe you can give us a little more color. You mentioned in your openingremarks you increased your market share in investment banking. Can you share with us, is it – are you getting a bigger wallet share? Or are you winning more customers? And also, some of your competitors are still struggling, is that also a factor?","{'neg': 0.05, 'neu': 0.731, 'pos': 0.219, 'compound': 0.9098}"
1101,"Very good. And possibly, Jamie, if you want to weigh in on this, what's your guys read of the new Treasury Report on changes coming in the capital markets that was released in early October? Any specific items in there that you guys looked at that would be specifically beneficial that you'd like to see change? And what's the probability of it happening? And could it happen sometime next year?","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8922}"
1102,"Jamie, I was actually hoping you could update us on your efforts to launch your online brokerage offering. It'ssomething that you'd mentioned in your last letter. And was curious since it comes up with investors quite often, how you view the opportunity set in that business for JP, whether it's an effort to just build a moat around your current client cash balances and maybe fill a void or is your intention to become a bit more disruptive in this space and actually attract many more customers and potentially even offer even more aggressive pricing and terms?","{'neg': 0.043, 'neu': 0.832, 'pos': 0.125, 'compound': 0.815}"
1103,"Got it. Okay. And Marianne, just wanted to follow up on some of the discussion around excess liquiditymanagement and I appreciate the fact that you guys certainly want to be conservative in thinking about duration and maybe taking a more holistic view of the asset side of the balance sheet. But looking at the LCR disclosures and just given the stark contrast in terms of how much you have parked in the way of excess reserves and relatively low levels of MBS compared with your peers, how you're thinking about duration management and whether you do have additional capacity to actually remix some of that cash of the Fed into higher-yielding MBS, especially as we think about the Fed balance sheet unwind dynamics?","{'neg': 0.021, 'neu': 0.896, 'pos': 0.083, 'compound': 0.5994}"
1104,"Just a quick question...on loan growth. You've had another decent quarter of good growth in residential mortgage. Maybe looking across consumer, is there anywhere where you've had to kind of open up the credit box in order to get growth there? I know you mentioned that loan yields are expected to be tight on competition and not increase as much, but have you had to go down market at all for loan growth?","{'neg': 0.019, 'neu': 0.816, 'pos': 0.165, 'compound': 0.8566}"
1105,"Hi, good morning. Thanks for taking my question. I was wondering if you could talk a bit more about the quantum and timing of return of excess capital. Of course, one of your notable competitors has given a very detailed strategy of how to do this by the end of 2019. Are you in a situation to adopt a similar strategy?","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.7579}"
1106,"Okay. Fair enough. Thanks. And I have a different question. MiFID II is high on everybody's minds. I thinkeveryone's focused on the impact on equity research and FIC research. But I mean there's broader implications possibly for how that might impact FIC trading, not just from your own point of view, but also from the point of view of clients who might not be compliant by the end of the year. How does that weigh on your mind? And what impacts could we expect there?","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.6381}"
1107,"I was going to ask you about the credit. You pulled out and highlighted auto after we went through kind of anepisode of possible deterioration. You put that together with energy and what we experienced last year, those are our first two pressure points on the credit cycle. And really, we've come through without any real heartburn from either. Does that tell us something about the derisking and underwriting discipline that the banks in particular have adopted since the financial crisis?","{'neg': 0.071, 'neu': 0.847, 'pos': 0.082, 'compound': 0.0}"
1108,"And then flipping over to deposit growth. What we saw is you kind of layer deposits in institutional deposits,corporate deposits, retail deposits. We're starting to see a little bit of a pressure in the sense of institutionaldeposits and wealth management began to decline.Corporate and retail still show a lot of strength. Just kind of think about that dynamic, because that's really where you begin to see pressure on betas is typically when you see pressure on volumes. And we just haven't seen it in the core deposit base yet.So a premium for liquidity that's been kind of pushed into those core customers from corporate and retail seems to be pretty persistent, which will mean the duration and the length and the growth of deposits will be much longer than what we probably anticipated before?","{'neg': 0.04, 'neu': 0.839, 'pos': 0.121, 'compound': 0.9116}"
1109,"Hi. A follow-up question. So card revenues are tracking well, per your other comments, but the year-over-yearcard spend growth has moderated some. Can you talk about the trend with the Sapphire Reserve card?And with such a great deal a year ago, are you – what's the attrition like with the customers?","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.935}"
1110,"John, I wanted to try again to ask about the idea of the timing differences between the initial $2B of expensesaves to be realized by the end of next year and when the spending, that is offsetting that, is occurring. If youcould kind of comment on that. And then if you have any initial thoughts on the type of efficiency ratio that youguys might strive for next year. I’m sure folks would love to hear any thoughts on that.","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.8402}"
1111,"Okay. And then separately, could you talk about some of the factors affecting net interest income and net interestmargin for next quarter? With the loan growth headwinds and not having a rate hike in September, is it possible tohave net interest income growth going forward? Or what are your thoughts there?","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.9125}"
1112,"Okay. And then one quick last one for me. The business sales that you mentioned in Q4 and the first are helpfulto the efficiency ratio. Are those relatively earnings neutral? Is there any loss of earnings as those businesses goaway?Okay. Meaning when you sell them, there is no net income that goes away. They were pretty P&L neutral.Okay. Meaning it will just take some time to get the expenses out from them.","{'neg': 0.057, 'neu': 0.843, 'pos': 0.1, 'compound': 0.5362}"
1113,"My first question is for you, Tim. I think that as I speak with your current and prospective shareholders, the biggestsort of question mark in terms of visibility into next year is not really on the expense management side but reallyon the revenue side. You started out this call with a list of the remedies that you’ve done on the Community Bank.I guess, the question for me is in terms of the overall culture of the bank, how much is the Wholesale Bank beingimpacted by the issues and the scandal in the Community Bank? In other words, is it impacting risk appetite? Is itimpacting growth initiatives? Is it impacting your ability to hire?","{'neg': 0.062, 'neu': 0.885, 'pos': 0.053, 'compound': -0.2755}"
1114,"Got it. And just thank you so much for providing the new slide, slide 17, in terms of what we can expect to beachieved when. And I’m wondering as we think about Q4 2019, John, is it as simple as saying, okay, let’s assumea core run rate for Wells Fargo. Let’s say it’s the $13.3B this quarter excluding the $1B in litigation accrual.Assume a growth rate off of that and then deduct $500mm, is that what fall into the bottom line means by Q42019?","{'neg': 0.02, 'neu': 0.878, 'pos': 0.101, 'compound': 0.7351}"
1115,"And just one last question, a follow-up on the revenue side of the 2018 efficiency equation, are there idiosyncraticcatalysts for the margin decline that you’d like to point out that impacted the performance for this year? Or maybea better way to ask, if the Fed does raise rates in December, could you walk us through what the impact would befor Q1 2018 that would be perhaps different from what we saw this quarter?","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.8053}"
1116,"Hey. Can you talk a little bit about just loan growth expectations? I know, John, in your prepared remarks, youtalked through a couple of the buckets where you’re continuing to let things roll off. But obviously, we’re seeingthe period end is coming lower than the averages in part because of that. Can you just talk about end demandand try to separate end demand and customer growth from perhaps any lagging ramifications of retail sales andslower account growth in terms of how you expect loans to [ph] traject (43:10) going forward? Thanks.Yeah, just your general outlook for......when do we see kind of a bottoming in loan growth and how much of that kind of let go part is weighing on theoverall amount of growth that you’re seeing?","{'neg': 0.052, 'neu': 0.821, 'pos': 0.126, 'compound': 0.8804}"
1117,"Okay. And then if I could just dig in on the commercial business specifically, the biggest of the loan buckets on theWholesale side. Even maybe some granularity there in terms of – I know the specifics that John mentioned, butobviously, C&I has slowed overall. And what are you just seeing in terms of customer demand and where thatgrowth would come from inside that commercial business?","{'neg': 0.024, 'neu': 0.946, 'pos': 0.03, 'compound': 0.1027}"
1118,"Okay. Got it. And on the flip side, just if I can ask the question about your credit in general. You kind of got to thispoint where your charge-off bounced up a little bit, and you didn’t really release for the first time in a while.There’s a lot of moving parts, and you mentioned the hurricane impact. But just can you just talk about outlooksfor any credit normalization going forward in terms of also the mix and just the amount of recoveries that you’vestill been continuing to see on the commercial side?","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.6858}"
1119,"I had a couple of quick questions. One was on the hedge accounting treatment that you said you were going toadopt next quarter. Could you give us a sense as to why you decided to adopt that? And could you also gothrough what you think the impact is on balance sheet? Are you going to be realizing any gains as you move oversecurities, et cetera?Okay. And I hope in that there was a onetime opportunity to move some securities from held to maturity to AFS. Iwas just wondering if you were going to take advantage of that at all or not?","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.9179}"
1120,"Okay. Got it. And then, question on the living will. Living wills have been extended, right? The next one is not foranother, what is it, 18 months or so. Just wanted to understand how you’re thinking about that because I know wehad a conversation before around how you’re thinking about the size of the investment bank vs. the living will andmaybe you could give us some updated thoughts on that.","{'neg': 0.0, 'neu': 0.972, 'pos': 0.028, 'compound': 0.2263}"
1121,"Okay. Just on auto specifically, I know you mentioned your actions that you’ve been taking in the auto portfolio.What would drive you to get back into a growth mode there? I know there has been some chatter around demandpicking up, and obviously, the hurricanes have had some impact.Okay. And then...Right. And so, that you get down to the three by the end of 2018 or is that 2019?","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.594}"
1122,"Okay. And then just lastly on the reserve build for hurricanes, $450mm, is that right?Right. It’s a little bit bigger than what we’ve seen in other folks. Can you just give us a sense of exposures orwhat’s included in that? Is that across all credit spectrum, consumer and corporate? Is there anything that’s reallydriving the bus on the size?","{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.6662}"
1123,"Was wondering if you could spend just a moment or two talking about the branch footprint overall. I mean, youguys have definitely been more aggressive here recently than you had been over say the last several years in sortof paring back where appropriate. But I guess, increasingly, I’m finding myself getting questions about why yourbranch footprint shouldn’t be like 1,000 or so branches fewer just given how many more branches you have thanthe other biggest players in the country. So, I’m just curious if you could maybe offer a little color on sort of howyou’re thinking about the appropriateness of the footprint as you look forward and what any additionalopportunities might be.","{'neg': 0.013, 'neu': 0.913, 'pos': 0.074, 'compound': 0.7905}"
1124,"Just wanted to – sorry, but I just want to kick the dead horse on loan growth one more time, and I’ll be quick onthis one. So, the way we should think about it with loan growth and the potential impact of the sales practice andauto insurance issues, that if those issues did not happen at all, if you never had the sales practice issue emergenor the auto insurance gap and CPI issue and all that, loan growth headwinds that you’re seeing right now, thisdecline in commercial, et cetera, that still would have happened?","{'neg': 0.068, 'neu': 0.821, 'pos': 0.111, 'compound': 0.5499}"
1125,"Okay. Thank you. And then a couple quick more things. On slide 16 where you give us the targeted savingsexclude those items there, including the CDI and the FDIC, what is the total of those items? Is it about $1B?","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5803}"
1126,"Okay. All right. Great. And then lastly, on the credit side, the 90-plus day past due is up 14% on a linked-quarterbasis. I’m sorry if I missed this, but how much of that is storm-related? And what is the amount that may berelated to the storms, I guess? And could that continue to increase from here? Thanks.","{'neg': 0.044, 'neu': 0.747, 'pos': 0.209, 'compound': 0.8857}"
1127,"So, now that you’ve been there for some time, do you feel like you’ve identified all of the issues related to just callit sales practices and tactics that have become headline issues for the stock and obviously, weigh on results aswell? Do you feel like you’ve identified those issues?","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6553}"
1128,"But if you had to guess, I mean how much longer until you can say we’ve looked through everything, this is whatwe found, we’re done? And I can appreciate that issues can pop up at any company at any time, but when canyou kind of put the stake in the ground and say we’ve been through everything, it’s a big company, lots ofbusinesses, lots of employees and we’re moving forward and I can’t 100% guarantee nothing will pop up but likewe’re essentially on par with everybody else and we’re feeling good from here. How long is that going to take?Okay. Yeah, I can appreciate it’s hard to put a timeframe on it but I do think it’s important to come out when youfeel confident and say that these legacy issues have been addressed, we’ve turned the page and we’re movingon.","{'neg': 0.011, 'neu': 0.824, 'pos': 0.165, 'compound': 0.9728}"
1129,"Hey. What I wanted to focus on is your deposit beta has been higher than the peers, which is abnormal comparedto your history. And that has really been, I think, reflective of you wanting to, especially with corporate and wealthmanagement customers, not give them any other reason in this period to look anywhere else. So you’ve beendefensive in your deposit pricing, which has not been the case in the past. You’ve been much more offensive andaggressive in being able to hold back those deposits.When you look at your asset structure, because of the duration that that would have had you to assume on yourdeposit side over time, you would have extended your assets. So what you’re kind of getting is a fundamentalshift in your deposit beta, which doesn’t reflect on your asset side. So you got almost a mismatch and I’m justwondering if that’s the way to kind of think about this, and is this how and why we’re not seeing the marginexpansion that we’re seeing in some of the other banks?And I was thinking that, that might be temporary in the sense that you used to be able to be the most aggressivelager, which helped you to be able to expand when everybody else was expanding but also maintain a highermargin because you have extended your duration on your assets prudently. So that defended your margin in adeclining rate environment but takes away a little of the punch on the way up that you used to be able to make byjust being half of what everybody else did in deposit increases.","{'neg': 0.008, 'neu': 0.959, 'pos': 0.033, 'compound': 0.5273}"
1130,"And then my last question was if you look at fee income, you’ve seen a disruption of activities related to thesehurricanes and other things that have gone on in the last couple months. Do you feel like we’ve seen what you’veallocated on the loan loss reserve, but hasn’t it also probably impacted some of your fee income in Q3?No, I think that’s right and with just was – say, it’s kind of a hidden impact, there’s no way to put your finger on itbut it is kind of underneath the numbers as you kind of look at it. And it will rebound quickly, but thanks.","{'neg': 0.058, 'neu': 0.891, 'pos': 0.052, 'compound': 0.1027}"
1131,"Can you guys give us some color – obviously, you’re the leading mortgage originator in the United States,residential mortgage originator. And can you give us some color on where you see the housing industry at thispoint in the cycle? Are we halfway through the cycle, or two-thirds of the way through or just starting out? Anycolor would be helpful.","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.7149}"
1132,"And that application you described, Tim, that’s equivalent to the Rocket Mortgage that Quicken Loans has rightnow?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1133,"I see. And maybe, Tim, sticking with home mortgage for a moment, I think very recently the Mortgage BankersAssociation came out with the top 20 originators. What’s fascinating is the top 10, the number of nonbanks thatare in there like a Quicken Loans or a Freedom Mortgage Corp. and they’re growing very rapidly. How do you seethem as a competitive threat to the traditional banks like your own?","{'neg': 0.045, 'neu': 0.681, 'pos': 0.275, 'compound': 0.9274}"
1134,"Great. And then with home equity loans, I think you mentioned, if I heard you correctly, a moment ago that youcould see growth in that product in 2018. But the vintage home equity loans are performing much better than youearlier thought. Is there any possibility that that type of product, whether it was an interest-only product for a 10-year term, would those come back when you think about growing the portfolio since they performed so muchbetter than expected?","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.85}"
1135,"I see. And then just lastly, you guys talk about your expense initiative, of course, and it’s $4B that you’re going toreduce. I think you were, John, pretty clear that the expectations for the reduction and expenses do not includethe core deposit premiums that you’ve been running every year, also the FDIC special assessment. And then alsoexpenses associated with businesses you’ve sold off. Could you frame out for us what that total could be fromthose three areas [ph] into that it (01:19:48) would be on top of the $4B?","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.8519}"
1136,"Two questions. First, client customer growth. Your primary checking account customers have essentially been flatover the last year. That compares to sort of mid to high-single digits historically, and it’s really decelerated sinceQ2 last year. And on top of that, small business account deposit and consumer deposits have been coming in aswell.So I mean, how important is it to stem that and to start to drive some consumer account growth again? And whatdo you need to do to kick-start that? And is it at that some point, does it suggest that maybe you do have to startto become a little bit more aggressive in terms of deposit pricing on the retail side as well?","{'neg': 0.014, 'neu': 0.89, 'pos': 0.096, 'compound': 0.8321}"
1137,"Okay. No, that’s helpful. I guess I’ll follow up with sort of a bigger-picture type of question. And you guys have alot of stakeholders, as does any bank or any company; employees, the communities you serve, your clients, yourshareholders. You obviously want to be seen as a good corporate citizen whose actions are doing good forsocieties at large.But sort of in the grand scheme of things, I mean, how important is generating an 11% to 13% ROE forshareholders? And the question isn’t meant to be confrontational or grandstand in any ways, but it does feel likeit’s sort of in the background of discussions you have with investors. Is Wells going to pull the cost leverage ashard as they can, or are they going to communicate that, or are they going to be more apt to change pricing orincrease deposit pricing or whatever it is. But I kind of wanted to just ask sort of how do you think about the pushand pull of how you run the business and decide how to address different stakeholders’ interests?","{'neg': 0.019, 'neu': 0.891, 'pos': 0.09, 'compound': 0.8299}"
1138,"Just a couple of questions. Mortgage applications, the issue that came out, you said you’re refunding customersfrom September 2016. Just want to understand, did something change in the system that caused this thing tostart from September 2016? Any color on that? What happened that it starts only that point?","{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.212}"
1139,"Okay. Okay. And so that I guess brings a bigger-picture question. So with all – with these kinds of little things thathave come up which not always easy to find, is there something you’re trying to do to – I mean it is a big bank,into the processes so that you can catch more of these, Tim?So even at the – things like product pricing, Tim?","{'neg': 0.038, 'neu': 0.858, 'pos': 0.104, 'compound': 0.503}"
1140,"Okay. Different question. John, you mentioned something about spending on BSA/AML. I haven’t heard that fromyou before. Something new? I mean, is there an order, an event or something that’s caused you to mention thator could you give some color on that?Okay. And when do you expect you might be able to get out of this consent order?","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.5522}"
1141,"Hey. Good morning. So yeah, two quick questions I think. When you looked at the C&I growth, I know it wasdown, I know you highlighted some of the declines and some of what was offset by growth in the presentation butthat’s still only accounts for $1B of the $3B decline. So can you just highlight where the rest of the decline camefrom?And in light of some of your peers were reporting really strong growth in large Corporate Banking, how did largeCorporate Banking perform on the quarter?","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9555}"
1142,"Okay. And then on the efficiency ratio for 2018, I know you’ve been saying that you hope the lending growth picksup and that you’re optimistic it will but, I mean, what kind of lending growth is in the budget for you to hit that59%? I mean, can you still hit the 59% goal with 1% loan growth or 2% loan growth?","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.9447}"
1143,"Just regarding the CIP program, wanted to see if you can give a little bit of color there in terms of how you'rethinking about 2018. I know you're confident in the $350 million for 2017. How should we think about the likelihoodof a new program in 2018, and the magnitude of the efficiency that you can get off of that? Thanks.","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.8225}"
1144,"And then separately, just on the loan growth side, just wanted to get an idea, if you could help us size up the newmarket initiative. How much in loan balances do you have in these newer markets right now, and how much of theloan growth that you saw in the quarter came from this expansion into some of the corporate relationships inthese newer markets?","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.7845}"
1145,"Hey. I'll kick off with my typical question and then a follow up. But the typical question is excess liquidity, you'vegot a decent amount, I know that rates were not that attractive this quarter. And so you're kind of, I don't know,hoarding a little bit on the cash side. Could you give us a sense as to what kind of rates curve, shape you'relooking for, and how you think about the Fed balance sheet normalization? I know it's not going to impact yourdeposits too much, but how are you thinking about whether or not that gives you opportunities on thereinvestment side?","{'neg': 0.031, 'neu': 0.931, 'pos': 0.038, 'compound': 0.1658}"
1146,"And then how are you thinking about the loan-to-deposit ratio? I think, you're currently running at about 85%. Iknow it's a new world with the LCR and everything, so it's hard to use history as a guide. But just want tounderstand how you're thinking about managing the loan growth to deposits, and how are you thinking about thedeposit betas and competing there?","{'neg': 0.021, 'neu': 0.895, 'pos': 0.083, 'compound': 0.5955}"
1147,"Just a question on some of the loan trends this quarter. On both an average and spot basis, your loan growth wasbest-in-class. I'm wondering, under the financial services category, I understand that some of that growth hasbeen for warehouse financing for CRE, and I'm wondering, if that level of growth in that category is sustainable. Isthere a seasonality that we should think about going forward?","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.7783}"
1148,"Got it. And my follow-up question is, Bill, since after the crisis, PNC has been known to manage exposures verywell and not grow for the sake of growth. And I'm wondering, and you're also one of the few regional bank CEOsthat has been talking about the Fed balance sheet reduction. There's been a lot of discussion on the impact [ph]on (21:37) deposits, but I'm wondering if you could give us a sense on how you're anticipating the impact tocommercial real estate. If we do get some steepness to the curve, how you think that would impact, first, growthand then credit?","{'neg': 0.025, 'neu': 0.925, 'pos': 0.051, 'compound': 0.3919}"
1149,"I was hoping that you could spend a second just talking about that lower corporate services line. I mean, Idefinitely get that you come off the record 2Q, but it's just become a little uncharacteristic for you guys to have anyyear-over-year decline in that line item. So just curious if you can impart any more color on sort of how we shouldbe thinking about it.","{'neg': 0.025, 'neu': 0.894, 'pos': 0.081, 'compound': 0.5672}"
1150,"Yeah. Okay. Perfect. And then maybe you could spend just a quick second, even if it's just qualitativecommentary, on the provision and just slightly higher guide, I guess there's obvious normalization, and then youguys are seeing pretty steady loan growth. But just curious in your mind, what is it that sort of where we are in thecycle, causes the need for higher provision despite no real actual deterioration in [ph] credit trend (00:24:45)?","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.9323}"
1151,"Hi. Good morning, guys. I was wondering, if you could just give us an update where you stand on the homelending transformation, and also on some of the other consumer lending initiatives.","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4404}"
1152,"Okay. And Bill maybe a little more color similarly on your tech investments and the kind of platformtransformation. I think back office wise, I think your shift to data centers is complete this year. How should wethink about your kind of trajectory of tech investments and transforming the customer experience as well as theback office?","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7269}"
1153,"Got it. And then one quick follow up. Rob, I don't know if you got this earlier on deposit betas. Just on the retailside, have you guys seen anything in terms of deposit beta, just on retail banking, and then if you'd just commenton the wealth management side as well.Yeah, exactly, the deposit beta [indiscernible] (00:29:09).Got it. And in wealth management we've seen some other banks kind of pushing up their...","{'neg': 0.047, 'neu': 0.87, 'pos': 0.083, 'compound': 0.4215}"
1154,"Good morning. In regards to your auto loan growth, you guys have been outpacing most peers for past fewquarters. Despite what we've seen is a decline in the overall new car sales and auto originations. You'veobviously pulled back in 2014 and 2015 as the industry was getting very heated, and have remained in the space.Could you just talk about the state of the auto industry, and what your expectations are for loan growth goingforward?","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.7964}"
1155,"Okay. And then a follow up on some on the commercial real estate. You've seen quite a bit of increase in yourasset yields on commercial real estate, up almost 40 basis points over last year. Could you talk about the shift inyour book, and where new money yields are [indiscernible] (00:32:50)?","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.5367}"
1156,"To follow up on the balance sheet, you guys talked about kind of restarting little purchasing on the securities, andobviously you've had good loan growth, which has been matched nicely by the deposit growth. As we go forward,and I know you've talked about this a little bit, again, I just want to get your updated thoughts, do you anticipateseeing much mix shift on the balance sheet as we look ahead and effects from Fed balance sheet normalization,and are the deposits you're getting still just coming from new customers, or are you still getting more money fromexisting customers? Thanks, guys.","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.9371}"
